game_id,game_date,start_time_utc,season,season_type,status,completed,home_team_id,home_team,home_abbrev,away_team_id,away_team,away_abbrev,home_score,away_score,summary_path
401421330,2022-04-07,2022-04-07T17:05Z,2022,2,Postponed,False,10,New York Yankees,NYY,2,Boston Red Sox,BOS,0,0,raw/espn/mlb/summary/2022/401421330.json.gz
401421331,2022-04-07,2022-04-07T20:10Z,2022,2,Postponed,False,9,Minnesota Twins,MIN,12,Seattle Mariners,SEA,0,0,raw/espn/mlb/summary/2022/401421331.json.gz
401421332,2022-04-07,2022-04-07T20:15Z,2022,2,Final,True,24,St. Louis Cardinals,STL,23,Pittsburgh Pirates,PIT,9,0,raw/espn/mlb/summary/2022/401421332.json.gz
401421333,2022-04-07,2022-04-07T23:05Z,2022,2,Final,True,20,Washington Nationals,WSH,21,New York Mets,NYM,1,5,raw/espn/mlb/summary/2022/401421333.json.gz
401421334,2022-04-07,2022-04-08T00:00Z,2022,2,Final,True,15,Atlanta Braves,ATL,17,Cincinnati Reds,CIN,3,6,raw/espn/mlb/summary/2022/401421334.json.gz
401421335,2022-04-07,2022-04-07T18:20Z,2022,2,Final,True,16,Chicago Cubs,CHC,8,Milwaukee Brewers,MIL,5,4,raw/espn/mlb/summary/2022/401421335.json.gz
401421336,2022-04-07,2022-04-08T01:38Z,2022,2,Final,True,3,Los Angeles Angels,LAA,18,Houston Astros,HOU,1,3,raw/espn/mlb/summary/2022/401421336.json.gz
401421337,2022-04-07,2022-04-08T01:40Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,25,San Diego Padres,SD,4,2,raw/espn/mlb/summary/2022/401421337.json.gz
401423754,2022-04-07,2022-04-07T20:10Z,2022,2,Final,True,7,Kansas City Royals,KC,5,Cleveland Guardians,CLE,3,1,raw/espn/mlb/summary/2022/401423754.json.gz
401354252,2022-04-08,2022-04-08T19:10Z,2022,2,Final,True,30,Tampa Bay Rays,TB,1,Baltimore Orioles,BAL,2,1,raw/espn/mlb/summary/2022/401354252.json.gz
401354253,2022-04-08,2022-04-08T17:10Z,2022,2,Final,True,6,Detroit Tigers,DET,4,Chicago White Sox,CHW,5,4,raw/espn/mlb/summary/2022/401354253.json.gz
401354254,2022-04-08,2022-04-08T23:20Z,2022,2,Final,True,15,Atlanta Braves,ATL,17,Cincinnati Reds,CIN,7,6,raw/espn/mlb/summary/2022/401354254.json.gz
401354256,2022-04-08,2022-04-09T01:38Z,2022,2,Final,True,3,Los Angeles Angels,LAA,18,Houston Astros,HOU,6,13,raw/espn/mlb/summary/2022/401354256.json.gz
401354257,2022-04-08,2022-04-08T20:10Z,2022,2,Final,True,27,Colorado Rockies,COL,19,Los Angeles Dodgers,LAD,3,5,raw/espn/mlb/summary/2022/401354257.json.gz
401354258,2022-04-08,2022-04-08T20:35Z,2022,2,Final,True,26,San Francisco Giants,SF,28,Miami Marlins,MIA,6,5,raw/espn/mlb/summary/2022/401354258.json.gz
401354259,2022-04-08,2022-04-08T18:20Z,2022,2,Postponed,False,16,Chicago Cubs,CHC,8,Milwaukee Brewers,MIL,0,0,raw/espn/mlb/summary/2022/401354259.json.gz
401354260,2022-04-08,2022-04-08T23:05Z,2022,2,Final,True,20,Washington Nationals,WSH,21,New York Mets,NYM,3,7,raw/espn/mlb/summary/2022/401354260.json.gz
401354261,2022-04-08,2022-04-08T19:05Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,11,Oakland Athletics,OAK,9,5,raw/espn/mlb/summary/2022/401354261.json.gz
401354262,2022-04-08,2022-04-09T01:40Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,25,San Diego Padres,SD,0,3,raw/espn/mlb/summary/2022/401354262.json.gz
401354263,2022-04-08,2022-04-08T23:07Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,13,Texas Rangers,TEX,10,8,raw/espn/mlb/summary/2022/401354263.json.gz
401427970,2022-04-08,2022-04-08T17:05Z,2022,2,Final,True,10,New York Yankees,NYY,2,Boston Red Sox,BOS,6,5,raw/espn/mlb/summary/2022/401427970.json.gz
401427971,2022-04-08,2022-04-08T20:10Z,2022,2,Final,True,9,Minnesota Twins,MIN,12,Seattle Mariners,SEA,1,2,raw/espn/mlb/summary/2022/401427971.json.gz
401354264,2022-04-09,2022-04-09T17:10Z,2022,2,Final,True,30,Tampa Bay Rays,TB,1,Baltimore Orioles,BAL,5,3,raw/espn/mlb/summary/2022/401354264.json.gz
401354265,2022-04-09,2022-04-09T20:05Z,2022,2,Final,True,10,New York Yankees,NYY,2,Boston Red Sox,BOS,4,2,raw/espn/mlb/summary/2022/401354265.json.gz
401354266,2022-04-09,2022-04-09T17:10Z,2022,2,Final,True,6,Detroit Tigers,DET,4,Chicago White Sox,CHW,2,5,raw/espn/mlb/summary/2022/401354266.json.gz
401354267,2022-04-09,2022-04-09T23:20Z,2022,2,Final,True,15,Atlanta Braves,ATL,17,Cincinnati Reds,CIN,2,1,raw/espn/mlb/summary/2022/401354267.json.gz
401354268,2022-04-09,2022-04-09T20:10Z,2022,2,Final,True,7,Kansas City Royals,KC,5,Cleveland Guardians,CLE,1,0,raw/espn/mlb/summary/2022/401354268.json.gz
401354269,2022-04-09,2022-04-10T01:07Z,2022,2,Final,True,3,Los Angeles Angels,LAA,18,Houston Astros,HOU,2,0,raw/espn/mlb/summary/2022/401354269.json.gz
401354270,2022-04-09,2022-04-10T00:10Z,2022,2,Final,True,27,Colorado Rockies,COL,19,Los Angeles Dodgers,LAD,3,2,raw/espn/mlb/summary/2022/401354270.json.gz
401354271,2022-04-09,2022-04-09T20:05Z,2022,2,Final,True,26,San Francisco Giants,SF,28,Miami Marlins,MIA,1,2,raw/espn/mlb/summary/2022/401354271.json.gz
401354272,2022-04-09,2022-04-09T18:20Z,2022,2,Final,True,16,Chicago Cubs,CHC,8,Milwaukee Brewers,MIL,9,0,raw/espn/mlb/summary/2022/401354272.json.gz
401354273,2022-04-09,2022-04-09T23:05Z,2022,2,Final,True,20,Washington Nationals,WSH,21,New York Mets,NYM,0,5,raw/espn/mlb/summary/2022/401354273.json.gz
401354274,2022-04-09,2022-04-09T20:05Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,11,Oakland Athletics,OAK,4,2,raw/espn/mlb/summary/2022/401354274.json.gz
401354275,2022-04-09,2022-04-09T18:15Z,2022,2,Final,True,24,St. Louis Cardinals,STL,23,Pittsburgh Pirates,PIT,6,2,raw/espn/mlb/summary/2022/401354275.json.gz
401354276,2022-04-09,2022-04-10T00:10Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,25,San Diego Padres,SD,2,5,raw/espn/mlb/summary/2022/401354276.json.gz
401354277,2022-04-09,2022-04-09T18:10Z,2022,2,Final,True,9,Minnesota Twins,MIN,12,Seattle Mariners,SEA,3,4,raw/espn/mlb/summary/2022/401354277.json.gz
401354278,2022-04-09,2022-04-09T19:07Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,13,Texas Rangers,TEX,4,3,raw/espn/mlb/summary/2022/401354278.json.gz
401354279,2022-04-10,2022-04-10T17:10Z,2022,2,Final,True,30,Tampa Bay Rays,TB,1,Baltimore Orioles,BAL,8,0,raw/espn/mlb/summary/2022/401354279.json.gz
401354280,2022-04-10,2022-04-10T23:00Z,2022,2,Final,True,10,New York Yankees,NYY,2,Boston Red Sox,BOS,3,4,raw/espn/mlb/summary/2022/401354280.json.gz
401354281,2022-04-10,2022-04-10T17:10Z,2022,2,Final,True,6,Detroit Tigers,DET,4,Chicago White Sox,CHW,1,10,raw/espn/mlb/summary/2022/401354281.json.gz
401354282,2022-04-10,2022-04-10T17:35Z,2022,2,Final,True,15,Atlanta Braves,ATL,17,Cincinnati Reds,CIN,3,6,raw/espn/mlb/summary/2022/401354282.json.gz
401354283,2022-04-10,2022-04-10T18:10Z,2022,2,Final,True,7,Kansas City Royals,KC,5,Cleveland Guardians,CLE,3,17,raw/espn/mlb/summary/2022/401354283.json.gz
401354284,2022-04-10,2022-04-10T20:07Z,2022,2,Final,True,3,Los Angeles Angels,LAA,18,Houston Astros,HOU,1,4,raw/espn/mlb/summary/2022/401354284.json.gz
401354285,2022-04-10,2022-04-10T19:10Z,2022,2,Final,True,27,Colorado Rockies,COL,19,Los Angeles Dodgers,LAD,9,4,raw/espn/mlb/summary/2022/401354285.json.gz
401354286,2022-04-10,2022-04-10T20:05Z,2022,2,Final,True,26,San Francisco Giants,SF,28,Miami Marlins,MIA,3,2,raw/espn/mlb/summary/2022/401354286.json.gz
401354287,2022-04-10,2022-04-10T18:20Z,2022,2,Final,True,16,Chicago Cubs,CHC,8,Milwaukee Brewers,MIL,4,5,raw/espn/mlb/summary/2022/401354287.json.gz
401354288,2022-04-10,2022-04-10T17:35Z,2022,2,Final,True,20,Washington Nationals,WSH,21,New York Mets,NYM,4,2,raw/espn/mlb/summary/2022/401354288.json.gz
401354289,2022-04-10,2022-04-10T17:05Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,11,Oakland Athletics,OAK,1,4,raw/espn/mlb/summary/2022/401354289.json.gz
401354290,2022-04-10,2022-04-10T18:15Z,2022,2,Final,True,24,St. Louis Cardinals,STL,23,Pittsburgh Pirates,PIT,4,9,raw/espn/mlb/summary/2022/401354290.json.gz
401354291,2022-04-10,2022-04-10T20:10Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,25,San Diego Padres,SD,5,10,raw/espn/mlb/summary/2022/401354291.json.gz
401354292,2022-04-10,2022-04-10T18:10Z,2022,2,Final,True,9,Minnesota Twins,MIN,12,Seattle Mariners,SEA,10,4,raw/espn/mlb/summary/2022/401354292.json.gz
401354293,2022-04-10,2022-04-10T17:37Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,13,Texas Rangers,TEX,6,12,raw/espn/mlb/summary/2022/401354293.json.gz
401354294,2022-04-11,2022-04-11T21:10Z,2022,2,Final,True,6,Detroit Tigers,DET,2,Boston Red Sox,BOS,3,1,raw/espn/mlb/summary/2022/401354294.json.gz
401354295,2022-04-11,2022-04-11T18:10Z,2022,2,Final,True,7,Kansas City Royals,KC,5,Cleveland Guardians,CLE,7,10,raw/espn/mlb/summary/2022/401354295.json.gz
401354296,2022-04-11,2022-04-11T20:05Z,2022,2,Final,True,13,Texas Rangers,TEX,27,Colorado Rockies,COL,4,6,raw/espn/mlb/summary/2022/401354296.json.gz
401354297,2022-04-11,2022-04-12T01:38Z,2022,2,Final,True,3,Los Angeles Angels,LAA,28,Miami Marlins,MIA,6,2,raw/espn/mlb/summary/2022/401354297.json.gz
401354298,2022-04-11,2022-04-11T19:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,8,Milwaukee Brewers,MIL,2,0,raw/espn/mlb/summary/2022/401354298.json.gz
401354299,2022-04-11,2022-04-11T22:45Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,21,New York Mets,NYM,5,4,raw/espn/mlb/summary/2022/401354299.json.gz
401354300,2022-04-11,2022-04-11T22:40Z,2022,2,Final,True,30,Tampa Bay Rays,TB,11,Oakland Athletics,OAK,2,13,raw/espn/mlb/summary/2022/401354300.json.gz
401354301,2022-04-11,2022-04-11T18:15Z,2022,2,Postponed,False,24,St. Louis Cardinals,STL,23,Pittsburgh Pirates,PIT,0,0,raw/espn/mlb/summary/2022/401354301.json.gz
401354302,2022-04-11,2022-04-12T01:45Z,2022,2,Final,True,26,San Francisco Giants,SF,25,San Diego Padres,SD,2,4,raw/espn/mlb/summary/2022/401354302.json.gz
401354303,2022-04-11,2022-04-11T23:40Z,2022,2,Final,True,9,Minnesota Twins,MIN,12,Seattle Mariners,SEA,4,0,raw/espn/mlb/summary/2022/401354303.json.gz
401354304,2022-04-11,2022-04-11T23:05Z,2022,2,Final,True,10,New York Yankees,NYY,14,Toronto Blue Jays,TOR,0,3,raw/espn/mlb/summary/2022/401354304.json.gz
401354305,2022-04-11,2022-04-11T23:20Z,2022,2,Final,True,15,Atlanta Braves,ATL,20,Washington Nationals,WSH,2,11,raw/espn/mlb/summary/2022/401354305.json.gz
401354306,2022-04-12,2022-04-12T17:10Z,2022,2,Final,True,6,Detroit Tigers,DET,2,Boston Red Sox,BOS,3,5,raw/espn/mlb/summary/2022/401354306.json.gz
401354307,2022-04-12,2022-04-12T20:12Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,16,Chicago Cubs,CHC,1,2,raw/espn/mlb/summary/2022/401354307.json.gz
401354308,2022-04-12,2022-04-12T20:10Z,2022,2,Final,True,17,Cincinnati Reds,CIN,5,Cleveland Guardians,CLE,5,10,raw/espn/mlb/summary/2022/401354308.json.gz
401354309,2022-04-12,2022-04-13T00:05Z,2022,2,Final,True,13,Texas Rangers,TEX,27,Colorado Rockies,COL,1,4,raw/espn/mlb/summary/2022/401354309.json.gz
401354310,2022-04-12,2022-04-13T01:40Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,18,Houston Astros,HOU,1,2,raw/espn/mlb/summary/2022/401354310.json.gz
401354311,2022-04-12,2022-04-12T23:45Z,2022,2,Final,True,24,St. Louis Cardinals,STL,7,Kansas City Royals,KC,6,5,raw/espn/mlb/summary/2022/401354311.json.gz
401354312,2022-04-12,2022-04-12T23:40Z,2022,2,Final,True,9,Minnesota Twins,MIN,19,Los Angeles Dodgers,LAD,2,7,raw/espn/mlb/summary/2022/401354312.json.gz
401354313,2022-04-12,2022-04-12T23:07Z,2022,2,Final,True,3,Los Angeles Angels,LAA,28,Miami Marlins,MIA,4,3,raw/espn/mlb/summary/2022/401354313.json.gz
401354314,2022-04-12,2022-04-12T23:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,8,Milwaukee Brewers,MIL,4,5,raw/espn/mlb/summary/2022/401354314.json.gz
401354315,2022-04-12,2022-04-12T22:45Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,21,New York Mets,NYM,0,2,raw/espn/mlb/summary/2022/401354315.json.gz
401354316,2022-04-12,2022-04-12T22:40Z,2022,2,Final,True,30,Tampa Bay Rays,TB,11,Oakland Athletics,OAK,9,8,raw/espn/mlb/summary/2022/401354316.json.gz
401354317,2022-04-12,2022-04-13T01:45Z,2022,2,Final,True,26,San Francisco Giants,SF,25,San Diego Padres,SD,13,2,raw/espn/mlb/summary/2022/401354317.json.gz
401354318,2022-04-12,2022-04-12T20:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,12,Seattle Mariners,SEA,3,2,raw/espn/mlb/summary/2022/401354318.json.gz
401354319,2022-04-12,2022-04-12T23:05Z,2022,2,Final,True,10,New York Yankees,NYY,14,Toronto Blue Jays,TOR,4,0,raw/espn/mlb/summary/2022/401354319.json.gz
401354320,2022-04-12,2022-04-12T23:20Z,2022,2,Final,True,15,Atlanta Braves,ATL,20,Washington Nationals,WSH,16,4,raw/espn/mlb/summary/2022/401354320.json.gz
401354321,2022-04-13,2022-04-13T17:10Z,2022,2,Final,True,6,Detroit Tigers,DET,2,Boston Red Sox,BOS,7,9,raw/espn/mlb/summary/2022/401354321.json.gz
401354322,2022-04-13,2022-04-13T16:35Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,16,Chicago Cubs,CHC,6,2,raw/espn/mlb/summary/2022/401354322.json.gz
401354323,2022-04-13,2022-04-13T16:35Z,2022,2,Final,True,17,Cincinnati Reds,CIN,5,Cleveland Guardians,CLE,3,7,raw/espn/mlb/summary/2022/401354323.json.gz
401354324,2022-04-13,2022-04-13T19:40Z,2022,2,Final,True,29,Arizona Diamondbacks,ARI,18,Houston Astros,HOU,3,2,raw/espn/mlb/summary/2022/401354324.json.gz
401354325,2022-04-13,2022-04-13T17:15Z,2022,2,Postponed,False,24,St. Louis Cardinals,STL,7,Kansas City Royals,KC,0,0,raw/espn/mlb/summary/2022/401354325.json.gz
401354326,2022-04-13,2022-04-13T17:10Z,2022,2,Final,True,9,Minnesota Twins,MIN,19,Los Angeles Dodgers,LAD,0,7,raw/espn/mlb/summary/2022/401354326.json.gz
401354327,2022-04-13,2022-04-13T23:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,8,Milwaukee Brewers,MIL,2,4,raw/espn/mlb/summary/2022/401354327.json.gz
401354328,2022-04-13,2022-04-13T17:05Z,2022,2,Final,True,22,Philadelphia Phillies,PHI,21,New York Mets,NYM,6,9,raw/espn/mlb/summary/2022/401354328.json.gz
401354329,2022-04-13,2022-04-13T22:40Z,2022,2,Final,True,30,Tampa Bay Rays,TB,11,Oakland Athletics,OAK,2,4,raw/espn/mlb/summary/2022/401354329.json.gz
401354330,2022-04-13,2022-04-13T19:45Z,2022,2,Final,True,26,San Francisco Giants,SF,25,San Diego Padres,SD,2,1,raw/espn/mlb/summary/2022/401354330.json.gz
401354331,2022-04-13,2022-04-13T23:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,12,Seattle Mariners,SEA,6,4,raw/espn/mlb/summary/2022/401354331.json.gz
401354332,2022-04-13,2022-04-13T23:05Z,2022,2,Final,True,10,New York Yankees,NYY,14,Toronto Blue Jays,TOR,4,6,raw/espn/mlb/summary/2022/401354332.json.gz
401354333,2022-04-13,2022-04-13T16:20Z,2022,2,Final,True,15,Atlanta Braves,ATL,20,Washington Nationals,WSH,1,3,raw/espn/mlb/summary/2022/401354333.json.gz
401354334,2022-04-14,2022-04-15T00:05Z,2022,2,Final,True,13,Texas Rangers,TEX,3,Los Angeles Angels,LAA,10,5,raw/espn/mlb/summary/2022/401354334.json.gz
401354335,2022-04-14,2022-04-15T00:10Z,2022,2,Final,True,25,San Diego Padres,SD,15,Atlanta Braves,ATL,12,1,raw/espn/mlb/summary/2022/401354335.json.gz
401354336,2022-04-14,2022-04-15T00:40Z,2022,2,Final,True,27,Colorado Rockies,COL,16,Chicago Cubs,CHC,2,5,raw/espn/mlb/summary/2022/401354336.json.gz
401354337,2022-04-14,2022-04-15T02:10Z,2022,2,Final,True,19,Los Angeles Dodgers,LAD,17,Cincinnati Reds,CIN,9,3,raw/espn/mlb/summary/2022/401354337.json.gz
401354338,2022-04-14,2022-04-15T00:10Z,2022,2,Final,True,7,Kansas City Royals,KC,6,Detroit Tigers,DET,2,4,raw/espn/mlb/summary/2022/401354338.json.gz
401354339,2022-04-14,2022-04-14T17:10Z,2022,2,Final,True,30,Tampa Bay Rays,TB,11,Oakland Athletics,OAK,3,6,raw/espn/mlb/summary/2022/401354339.json.gz
401354340,2022-04-14,2022-04-14T22:40Z,2022,2,Final,True,28,Miami Marlins,MIA,22,Philadelphia Phillies,PHI,4,3,raw/espn/mlb/summary/2022/401354340.json.gz
401354341,2022-04-14,2022-04-14T18:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,12,Seattle Mariners,SEA,1,5,raw/espn/mlb/summary/2022/401354341.json.gz
401354342,2022-04-14,2022-04-14T21:14Z,2022,2,Final,True,8,Milwaukee Brewers,MIL,24,St. Louis Cardinals,STL,5,1,raw/espn/mlb/summary/2022/401354342.json.gz
401354343,2022-04-14,2022-04-14T23:05Z,2022,2,Final,True,10,New York Yankees,NYY,14,Toronto Blue Jays,TOR,3,0,raw/espn/mlb/summary/2022/401354343.json.gz
401354344,2022-04-14,2022-04-14T22:35Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,20,Washington Nationals,WSH,9,4,raw/espn/mlb/summary/2022/401354344.json.gz
401354345,2022-04-15,2022-04-16T00:05Z,2022,2,Final,True,13,Texas Rangers,TEX,3,Los Angeles Angels,LAA,6,9,raw/espn/mlb/summary/2022/401354345.json.gz
401354346,2022-04-15,2022-04-15T17:10Z,2022,2,Final,True,21,New York Mets,NYM,29,Arizona Diamondbacks,ARI,10,3,raw/espn/mlb/summary/2022/401354346.json.gz
401354347,2022-04-15,2022-04-16T01:40Z,2022,2,Final,True,25,San Diego Padres,SD,15,Atlanta Braves,ATL,2,5,raw/espn/mlb/summary/2022/401354347.json.gz
401354348,2022-04-15,2022-04-16T00:40Z,2022,2,Final,True,27,Colorado Rockies,COL,16,Chicago Cubs,CHC,6,5,raw/espn/mlb/summary/2022/401354348.json.gz
401354349,2022-04-15,2022-04-16T02:10Z,2022,2,Final,True,19,Los Angeles Dodgers,LAD,17,Cincinnati Reds,CIN,3,1,raw/espn/mlb/summary/2022/401354349.json.gz
401354350,2022-04-15,2022-04-16T00:10Z,2022,2,Final,True,7,Kansas City Royals,KC,6,Detroit Tigers,DET,1,2,raw/espn/mlb/summary/2022/401354350.json.gz
401354351,2022-04-15,2022-04-16T01:42Z,2022,2,Final,True,12,Seattle Mariners,SEA,18,Houston Astros,HOU,11,1,raw/espn/mlb/summary/2022/401354351.json.gz
401354352,2022-04-15,2022-04-15T18:10Z,2022,2,Final,True,2,Boston Red Sox,BOS,9,Minnesota Twins,MIN,4,8,raw/espn/mlb/summary/2022/401354352.json.gz
401354353,2022-04-15,2022-04-15T23:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,10,New York Yankees,NYY,2,1,raw/espn/mlb/summary/2022/401354353.json.gz
401354354,2022-04-15,2022-04-15T23:07Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,11,Oakland Athletics,OAK,4,1,raw/espn/mlb/summary/2022/401354354.json.gz
401354355,2022-04-15,2022-04-15T22:40Z,2022,2,Final,True,28,Miami Marlins,MIA,22,Philadelphia Phillies,PHI,7,1,raw/espn/mlb/summary/2022/401354355.json.gz
401354356,2022-04-15,2022-04-15T23:10Z,2022,2,Final,True,5,Cleveland Guardians,CLE,26,San Francisco Giants,SF,1,4,raw/espn/mlb/summary/2022/401354356.json.gz
401354357,2022-04-15,2022-04-16T00:10Z,2022,2,Final,True,8,Milwaukee Brewers,MIL,24,St. Louis Cardinals,STL,1,10,raw/espn/mlb/summary/2022/401354357.json.gz
401354358,2022-04-15,2022-04-15T23:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,30,Tampa Bay Rays,TB,3,2,raw/espn/mlb/summary/2022/401354358.json.gz
401354359,2022-04-15,2022-04-15T22:35Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,20,Washington Nationals,WSH,2,7,raw/espn/mlb/summary/2022/401354359.json.gz
401354360,2022-04-16,2022-04-16T23:05Z,2022,2,Final,True,13,Texas Rangers,TEX,3,Los Angeles Angels,LAA,2,7,raw/espn/mlb/summary/2022/401354360.json.gz
401354361,2022-04-16,2022-04-16T17:10Z,2022,2,Final,True,21,New York Mets,NYM,29,Arizona Diamondbacks,ARI,2,3,raw/espn/mlb/summary/2022/401354361.json.gz
401354362,2022-04-16,2022-04-16T20:05Z,2022,2,Final,True,25,San Diego Padres,SD,15,Atlanta Braves,ATL,2,5,raw/espn/mlb/summary/2022/401354362.json.gz
401354363,2022-04-16,2022-04-17T00:10Z,2022,2,Final,True,27,Colorado Rockies,COL,16,Chicago Cubs,CHC,9,6,raw/espn/mlb/summary/2022/401354363.json.gz
401354364,2022-04-16,2022-04-17T02:10Z,2022,2,Final,True,19,Los Angeles Dodgers,LAD,17,Cincinnati Reds,CIN,5,2,raw/espn/mlb/summary/2022/401354364.json.gz
401354365,2022-04-16,2022-04-16T20:10Z,2022,2,Final,True,7,Kansas City Royals,KC,6,Detroit Tigers,DET,3,1,raw/espn/mlb/summary/2022/401354365.json.gz
401354366,2022-04-16,2022-04-17T01:10Z,2022,2,Final,True,12,Seattle Mariners,SEA,18,Houston Astros,HOU,0,4,raw/espn/mlb/summary/2022/401354366.json.gz
401354367,2022-04-16,2022-04-16T20:10Z,2022,2,Final,True,2,Boston Red Sox,BOS,9,Minnesota Twins,MIN,4,0,raw/espn/mlb/summary/2022/401354367.json.gz
401354368,2022-04-16,2022-04-16T23:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,10,New York Yankees,NYY,2,5,raw/espn/mlb/summary/2022/401354368.json.gz
401354369,2022-04-16,2022-04-16T19:07Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,11,Oakland Athletics,OAK,5,7,raw/espn/mlb/summary/2022/401354369.json.gz
401354370,2022-04-16,2022-04-16T22:10Z,2022,2,Final,True,28,Miami Marlins,MIA,22,Philadelphia Phillies,PHI,3,10,raw/espn/mlb/summary/2022/401354370.json.gz
401354371,2022-04-16,2022-04-16T22:10Z,2022,2,Final,True,5,Cleveland Guardians,CLE,26,San Francisco Giants,SF,2,4,raw/espn/mlb/summary/2022/401354371.json.gz
401354372,2022-04-16,2022-04-16T23:10Z,2022,2,Final,True,8,Milwaukee Brewers,MIL,24,St. Louis Cardinals,STL,1,2,raw/espn/mlb/summary/2022/401354372.json.gz
401354373,2022-04-16,2022-04-16T18:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,30,Tampa Bay Rays,TB,3,2,raw/espn/mlb/summary/2022/401354373.json.gz
401354374,2022-04-16,2022-04-16T22:35Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,20,Washington Nationals,WSH,6,4,raw/espn/mlb/summary/2022/401354374.json.gz
401354375,2022-04-17,2022-04-17T18:35Z,2022,2,Final,True,13,Texas Rangers,TEX,3,Los Angeles Angels,LAA,3,8,raw/espn/mlb/summary/2022/401354375.json.gz
401354376,2022-04-17,2022-04-17T17:40Z,2022,2,Final,True,21,New York Mets,NYM,29,Arizona Diamondbacks,ARI,5,0,raw/espn/mlb/summary/2022/401354376.json.gz
401354377,2022-04-17,2022-04-17T23:00Z,2022,2,Final,True,25,San Diego Padres,SD,15,Atlanta Braves,ATL,2,1,raw/espn/mlb/summary/2022/401354377.json.gz
401354378,2022-04-17,2022-04-17T19:10Z,2022,2,Final,True,27,Colorado Rockies,COL,16,Chicago Cubs,CHC,4,6,raw/espn/mlb/summary/2022/401354378.json.gz
401354379,2022-04-17,2022-04-17T20:10Z,2022,2,Final,True,19,Los Angeles Dodgers,LAD,17,Cincinnati Reds,CIN,9,1,raw/espn/mlb/summary/2022/401354379.json.gz
401354380,2022-04-17,2022-04-17T18:10Z,2022,2,Postponed,False,7,Kansas City Royals,KC,6,Detroit Tigers,DET,0,0,raw/espn/mlb/summary/2022/401354380.json.gz
401354381,2022-04-17,2022-04-17T20:10Z,2022,2,Final,True,12,Seattle Mariners,SEA,18,Houston Astros,HOU,7,2,raw/espn/mlb/summary/2022/401354381.json.gz
401354382,2022-04-17,2022-04-17T17:35Z,2022,2,Final,True,2,Boston Red Sox,BOS,9,Minnesota Twins,MIN,8,1,raw/espn/mlb/summary/2022/401354382.json.gz
401354383,2022-04-17,2022-04-17T17:05Z,2022,2,Final,True,1,Baltimore Orioles,BAL,10,New York Yankees,NYY,5,0,raw/espn/mlb/summary/2022/401354383.json.gz
401354384,2022-04-17,2022-04-17T17:37Z,2022,2,Final,True,14,Toronto Blue Jays,TOR,11,Oakland Athletics,OAK,4,3,raw/espn/mlb/summary/2022/401354384.json.gz
401354385,2022-04-17,2022-04-17T17:40Z,2022,2,Final,True,28,Miami Marlins,MIA,22,Philadelphia Phillies,PHI,11,3,raw/espn/mlb/summary/2022/401354385.json.gz
401354386,2022-04-17,2022-04-17T17:40Z,2022,2,Final,True,5,Cleveland Guardians,CLE,26,San Francisco Giants,SF,1,8,raw/espn/mlb/summary/2022/401354386.json.gz
401354387,2022-04-17,2022-04-17T18:10Z,2022,2,Final,True,8,Milwaukee Brewers,MIL,24,St. Louis Cardinals,STL,6,5,raw/espn/mlb/summary/2022/401354387.json.gz
401354388,2022-04-17,2022-04-17T18:10Z,2022,2,Final,True,4,Chicago White Sox,CHW,30,Tampa Bay Rays,TB,3,9,raw/espn/mlb/summary/2022/401354388.json.gz
401354389,2022-04-17,2022-04-17T17:35Z,2022,2,Final,True,23,Pittsburgh Pirates,PIT,20,Washington Nationals,WSH,5,3,raw/espn/mlb/summary/2022/401354389.json.gz
401354390,2022-04-18,2022-04-19T00:10Z,2022,2,Final,True,18,Houston Astros,HOU,3,Los Angeles Angels,LAA,8,3,raw/espn/mlb/summary/2022/401354390.json.gz
